400.000000,400.000000,-0.000000,-399.150000,-399.150000,0.000000
-299.000000,299.000000,299.000000,300.530000,-300.530000,-299.000000
-40.000000,-40.000000,-40.000000,-40.000000,-40.000000,-40.000000
