0.101000,-117.315881,-260.967981,-65.840546,-64.942720,-278.625218,-60.154317,22.266075,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,0.000006
0.201000,-117.016606,-258.873055,-64.044894,-67.636197,-272.639714,-57.161565,22.086510,739.788682,736.494239,742.459564,742.413394,737.475094,740.619762,0.000006
0.301000,-116.717331,-259.172330,-61.650693,-67.336922,-276.530292,-58.657941,23.163901,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,0.000006
0.407000,-114.323129,-259.172330,-62.249243,-70.030399,-274.136090,-60.154317,23.163901,739.788731,736.494239,742.459564,742.413394,737.475094,740.619762,-0.000018
0.517000,-119.410808,-264.260008,-61.351418,-69.132573,-281.917245,-62.249243,21.906945,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,0.000006
0.601000,-119.410808,-264.260008,-61.351418,-69.132573,-281.917245,-62.249243,21.906945,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,0.000006
0.701000,-117.315881,-263.062907,-62.249243,-65.541270,-280.121594,-56.862289,20.649989,739.788731,736.494190,742.459515,742.413442,737.475094,740.619762,-0.000018
0.801000,-117.016606,-266.654210,-62.847794,-68.833298,-277.428117,-61.351418,22.086510,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000018
0.901000,-114.921680,-260.070155,-62.548518,-67.336922,-277.428117,-59.555766,22.445641,739.788731,736.494190,742.459515,742.413394,737.475143,740.619762,0.000006
1.001000,-119.710083,-263.362183,-65.840546,-66.439096,-276.530292,-58.358665,23.702596,739.788682,736.494239,742.459515,742.413394,737.475094,740.619713,0.000006
1.101000,-118.512982,-261.865807,-65.241995,-66.738371,-278.026668,-59.855042,20.470424,739.788682,736.494239,742.459515,742.413442,737.475094,740.619713,0.000006
1.201000,-120.308633,-262.165082,-60.752867,-64.942720,-283.114346,-61.949968,20.649989,739.788731,736.494190,742.459515,742.413394,737.475094,740.619762,0.000006
1.300000,-114.921680,-263.062907,-65.840546,-66.738371,-281.617970,-59.256491,22.804771,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,0.000006
1.400000,-114.023854,-264.559283,-67.636197,-67.636197,-279.822319,-55.665189,22.266075,739.788682,736.494239,742.459515,742.413442,737.475094,740.619762,0.000006
1.665000,-120.009358,-267.851311,-62.548518,-68.534023,-279.523044,-59.555766,22.266075,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000018
1.725000,-122.403560,-265.157834,-64.942720,-70.329674,-278.625218,-61.052142,21.547815,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000018
1.800000,-122.403560,-265.157834,-64.942720,-70.329674,-278.625218,-61.052142,21.547815,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000018
1.900000,-120.009358,-266.055659,-59.256491,-70.329674,-276.829567,-61.351418,21.906945,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,0.000006
2.001000,-118.213707,-261.267256,-62.249243,-64.942720,-276.829567,-59.256491,22.625206,739.788731,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000018
