0.106000,-115.220955,-236.427414,-80.205756,-73.920976,-248.697697,-63.446344,-10.773907,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
0.214000,-114.323129,-236.427414,-79.307930,-72.125325,-248.996973,-62.847794,-9.337386,739.788731,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
0.301000,-114.323129,-236.427414,-79.307930,-72.125325,-248.996973,-62.847794,-9.337386,739.788731,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
0.401000,-113.425304,-238.821616,-79.906480,-75.716628,-251.391174,-63.446344,-7.900865,739.788682,736.494239,742.459515,742.413394,737.475067,740.619713,-0.000005
0.501000,-112.826753,-237.624515,-81.103581,-74.519527,-245.704945,-62.548518,-5.925649,739.788682,736.494190,742.459515,742.413442,737.475094,740.619762,-0.000005
0.601000,-111.928928,-240.317992,-79.906480,-75.716628,-245.106395,-62.548518,-10.235212,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
0.701000,-114.023854,-239.420166,-81.402856,-74.519527,-246.303496,-61.052142,-9.157821,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
0.801000,-111.330377,-238.522340,-79.008655,-77.512279,-246.303496,-61.650693,-7.721300,739.788731,736.494239,742.459515,742.413394,737.475094,740.619713,0.000021
0.901000,-112.527478,-237.325240,-77.512279,-77.811554,-245.106395,-61.949968,-10.594342,739.788731,736.494190,742.459564,742.413394,737.475094,740.619762,-0.000005
1.001000,-111.928928,-239.120891,-78.110829,-76.614453,-246.004221,-64.344170,-10.055647,739.788682,736.494190,742.459515,742.413394,737.475055,740.619762,-0.000005
1.101000,-109.235451,-237.025964,-82.899232,-76.913728,-248.996973,-63.446344,-7.541735,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,0.000021
1.201000,-115.220955,-240.916542,-83.198508,-75.417352,-247.500597,-61.650693,-6.643910,739.788731,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
1.307000,-111.031102,-241.215817,-83.797058,-75.118077,-250.792624,-64.344170,-7.721300,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
1.416000,-113.724579,-237.025964,-79.906480,-75.118077,-250.493349,-61.052142,-8.080431,739.788731,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
1.501000,-113.724579,-237.025964,-79.906480,-75.118077,-250.493349,-61.052142,-8.080431,739.788731,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
1.601000,-118.812257,-240.916542,-79.607205,-75.417352,-252.588275,-62.548518,-7.721300,739.788731,736.494190,742.459515,742.413394,737.475067,740.619762,-0.000005
1.701000,-116.717331,-240.317992,-82.599957,-78.410104,-251.989725,-59.555766,-11.492168,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
1.801000,-115.520230,-239.719441,-78.709380,-73.920976,-252.289000,-61.650693,-9.157821,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
1.901000,-113.425304,-240.018716,-83.198508,-76.015903,-249.894798,-60.154317,-9.337386,739.788731,736.494239,742.459515,742.413394,737.475094,740.619713,-0.000005
2.001000,-116.118781,-241.814368,-83.797058,-77.811554,-243.610019,-64.643445,-9.516952,739.788682,736.494239,742.459564,742.413394,737.475094,740.619762,0.000021
2.101000,-110.731827,-240.916542,-79.307930,-75.118077,-249.595523,-63.745619,-10.055647,739.788682,736.494239,742.459515,742.413442,737.475094,740.619762,-0.000005
2.204000,-112.826753,-239.120891,-80.205756,-78.110829,-248.099147,-64.942720,-8.080431,739.788682,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
2.456000,-119.111533,-241.515092,-76.614453,-76.315178,-249.296248,-64.044894,-8.798691,739.788731,736.494239,742.459515,742.413442,737.475094,740.619762,-0.000005
2.513000,-114.921680,-241.814368,-79.607205,-74.519527,-246.602771,-64.344170,-9.516952,739.788682,736.494190,742.459564,742.413394,737.475143,740.619713,-0.000005
2.601000,-114.921680,-241.814368,-79.607205,-74.519527,-246.602771,-64.344170,-9.516952,739.788682,736.494190,742.459564,742.413394,737.475143,740.619713,-0.000005
2.701000,-112.826753,-236.427414,-81.402856,-74.519527,-251.989725,-64.942720,-9.337386,739.788682,736.494239,742.459564,742.413394,737.475094,740.619762,-0.000005
2.801000,-113.724579,-238.821616,-77.512279,-75.417352,-245.704945,-63.147069,-7.721300,739.788731,736.494239,742.459515,742.413394,737.475094,740.619762,0.000021
2.901000,-114.921680,-237.923790,-82.300682,-73.920976,-249.894798,-63.446344,-9.516952,739.788682,736.494190,742.459515,742.413394,737.475045,740.619762,-0.000005
3.001000,-111.031102,-239.719441,-81.702132,-76.614453,-247.201321,-63.745619,-7.182605,739.788682,736.494239,742.459564,742.413394,737.475094,740.619762,-0.000005
3.101000,-114.023854,-235.828864,-77.512279,-77.811554,-246.004221,-63.446344,-8.439561,739.788682,736.494239,742.459564,742.413442,737.475094,740.619762,-0.000005
3.201000,-112.826753,-241.515092,-80.205756,-77.213004,-247.500597,-63.147069,-8.978256,739.788682,736.494239,742.459564,742.413394,737.475094,740.619762,-0.000005
3.301000,-118.512982,-240.916542,-78.410104,-73.322426,-252.289000,-66.439096,-7.182605,739.788731,736.494239,742.459515,742.413394,737.475094,740.619762,-0.000005
3.401000,-117.615157,-241.215817,-83.497783,-77.512279,-243.610019,-63.147069,-11.133038,739.788731,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
3.501000,-113.425304,-236.427414,-80.804306,-74.519527,-248.996973,-64.643445,-8.439561,739.788682,736.494190,742.459515,742.413442,737.475094,740.619762,-0.000005
3.604000,-115.520230,-236.427414,-84.994159,-74.220251,-249.595523,-61.650693,-9.696517,739.788731,736.494239,742.459564,742.413394,737.475094,740.619762,-0.000005
3.713000,-111.928928,-240.317992,-82.599957,-70.928224,-250.194073,-60.453592,-10.773907,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
3.801000,-111.928928,-240.317992,-82.599957,-70.928224,-250.194073,-60.453592,-10.773907,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
3.901000,-114.323129,-237.325240,-79.307930,-75.417352,-246.004221,-64.044894,-4.848258,739.788731,736.494239,742.459515,742.413394,737.475094,740.619762,0.000021
4.001000,-108.337625,-238.522340,-79.906480,-78.410104,-244.208569,-63.446344,-7.003040,739.788682,736.494190,742.459564,742.413394,737.475094,740.619713,-0.000005
4.101000,-111.629652,-235.230313,-79.008655,-77.811554,-246.004221,-64.643445,-6.823475,739.788682,736.494190,742.459515,742.413394,737.475094,740.619762,-0.000005
4.201000,-113.126028,-241.814368,-82.300682,-73.023151,-247.500597,-62.548518,-7.900865,739.788731,736.494190,742.459515,742.413442,737.475094,740.619762,-0.000005
4.301000,-114.023854,-234.332487,-77.512279,-78.110829,-246.602771,-61.351418,-5.386954,739.788682,736.494190,742.459515,742.413442,737.475045,740.619713,-0.000005
4.401000,-110.432552,-235.529588,-77.811554,-77.213004,-243.610019,-64.643445,-10.414777,739.788682,736.494190,742.459515,742.413394,737.475128,740.619762,-0.000005
